UID,logtime,payID,product_id,product_price
28444950,2019-12-07T08:37:02.019Z,P9737,package17,1800
28240228,2019-12-07T08:38:39.005Z,P6014,package18,1800
28240228,2019-12-07T08:39:21.436Z,P12338,package17,1800
28240228,2019-12-07T08:40:17.433Z,P10600,package212,1800
28240228,2019-12-07T08:40:50.087Z,P2016,package211,1800
29012979,2019-12-07T08:54:34.849Z,P3170,package303,4200
29086905,2019-12-07T09:02:45.082Z,P1315,subscription_04,4200
29086905,2019-12-07T09:02:45.177Z,P1315,subscription_04,4200
29095302,2019-12-07T09:05:50.777Z,P188,package110,6600
29094376,2019-12-07T09:40:16.869Z,P9386,package18,1800
29094376,2019-12-07T09:40:37.870Z,P3680,package212,1800
29094376,2019-12-07T09:40:57.283Z,P8037,package211,1800
29094376,2019-12-07T09:43:32.242Z,P7751,package17,1800
28630569,2019-12-07T11:33:48.360Z,P9725,package5,1800
29086905,2019-12-07T11:34:11.278Z,P3209,package110,6600
28721777,2019-12-07T12:36:32.128Z,P6776,package250,6600
28721777,2019-12-07T12:39:57.284Z,P8165,package250,6600
28721777,2019-12-07T12:46:52.727Z,P7557,package291,24600
28195710,2019-12-07T14:07:00.081Z,P4647,package242,6600
28195710,2019-12-07T14:15:30.274Z,P4309,package45,24600
28722223,2019-12-07T14:20:26.237Z,P9162,package215,1800
28279809,2019-12-07T14:36:44.924Z,P2619,package215,1800
28466964,2019-12-07T14:41:56.033Z,P12766,package144,4200
28466964,2019-12-07T14:50:25.224Z,P2258,package293,36600
28174351,2019-12-07T15:38:25.498Z,P6829,package215,1800
28174351,2019-12-07T15:38:52.842Z,P4278,package291,24600
27944182,2019-12-07T16:24:35.951Z,P7014,package245,6600
27944182,2019-12-07T16:30:52.899Z,P3115,package305,12600
27944182,2019-12-07T16:35:37.637Z,P4755,limited20,12600
29174470,2019-12-07T17:41:04.522Z,P5680,package17,1800
28875064,2019-12-07T17:57:38.410Z,P4726,limited32,60600
29006198,2019-12-07T18:11:59.360Z,P12063,package213,1800
29131060,2019-12-07T18:14:09.469Z,P535,package17,1800
28418399,2019-12-07T18:19:44.316Z,P398,limited20,12600
28994360,2019-12-07T18:33:36.816Z,P6451,package5,1800
28418399,2019-12-07T18:35:43.261Z,P45,mail11,12600
27967945,2019-12-07T18:41:05.644Z,P7937,package144,4200
27967945,2019-12-07T18:41:23.216Z,P8635,package215,1800
28721777,2019-12-07T18:47:15.683Z,P11708,limited29,4200
27958898,2019-12-07T18:52:42.318Z,P4094,package215,1800
29012003,2019-12-07T18:56:18.378Z,P1800,package215,1800
29012003,2019-12-07T19:03:57.991Z,P5257,package144,4200
29171791,2019-12-07T19:14:28.759Z,P3446,package211,1800
29171791,2019-12-07T19:15:56.612Z,P10734,package212,1800
29171791,2019-12-07T19:17:47.063Z,P3465,package17,1800
29171791,2019-12-07T19:18:11.961Z,P10379,package18,1800
28418399,2019-12-07T19:20:41.105Z,P10745,mail6,6600
28394688,2019-12-07T19:24:31.441Z,P1274,mail6,6600
28224306,2019-12-07T19:35:46.278Z,P7264,limited50,24600
29171791,2019-12-07T19:36:46.434Z,P785,mail1,1800
28958922,2019-12-07T19:40:29.549Z,P4650,0910108291,1800
29068771,2019-12-07T20:11:43.270Z,P968,mail1,1800
28663906,2019-12-07T20:21:13.412Z,P8463,package215,1800
29005425,2019-12-07T20:26:03.495Z,P6114,limited23,24600
29171791,2019-12-07T20:51:23.584Z,P2163,package215,1800
28800299,2019-12-07T20:54:38.781Z,P9026,mail6,6600
29171791,2019-12-07T21:07:46.846Z,P363,package5,1800
28800299,2019-12-07T21:14:35.059Z,P7383,limited20,12600
28646851,2019-12-07T21:17:34.772Z,P7605,package252,60600
28899223,2019-12-07T21:22:41.904Z,P11711,mail1,1800
28174351,2019-12-07T21:31:44.735Z,P10778,package250,6600
28174351,2019-12-07T21:32:07.386Z,P5432,package280,12600
28174351,2019-12-07T21:32:24.198Z,P10171,package250,6600
28683800,2019-12-07T21:56:45.691Z,P3679,package3,6600
28543690,2019-12-07T22:09:10.299Z,P12085,package211,1800
28543690,2019-12-07T22:10:00.262Z,P10978,package211,1800
28543690,2019-12-07T22:10:40.655Z,P1163,package211,1800
29095302,2019-12-07T22:22:52.260Z,P6264,package307,12600
29088869,2019-12-07T22:39:30.897Z,P11803,package215,1800
29086905,2019-12-07T22:50:59.257Z,P9536,package250,6600
29086905,2019-12-07T22:51:23.461Z,P5176,package250,6600
29171791,2019-12-07T23:01:16.148Z,P2339,mail1,1800
29001794,2019-12-07T23:28:11.810Z,P10521,package110,6600
29001794,2019-12-07T23:28:33.752Z,P5608,package5,1800
29137696,2019-12-07T23:41:29.334Z,P1797,package3,6600
28958922,2019-12-08T00:08:58.206Z,P4505,0910108318,6600
29108029,2019-12-08T00:22:51.467Z,P3325,package18,1800
29110166,2019-12-08T00:34:49.336Z,P5151,package215,1800
29128308,2019-12-08T00:42:14.606Z,P7031,package5,1800
29179544,2019-12-08T00:50:06.231Z,P1004,package211,1800
29179544,2019-12-08T00:50:26.197Z,P9871,package18,1800
29005425,2019-12-08T00:54:05.004Z,P10723,limited24,12600
29005425,2019-12-08T00:56:34.074Z,P9136,package137,60600
29005425,2019-12-08T00:56:52.625Z,P3657,package130,24600
29005425,2019-12-08T01:03:03.235Z,P2658,limited31,60600
29005425,2019-12-08T01:03:32.264Z,P12393,limited22,24600
29080632,2019-12-08T01:23:17.882Z,P8756,package215,1800
29184102,2019-12-08T02:21:44.021Z,P12539,package17,1800
29184102,2019-12-08T02:22:08.212Z,P2301,package18,1800
29184102,2019-12-08T02:22:30.073Z,P6432,package211,1800
29184102,2019-12-08T02:22:48.943Z,P1986,package212,1800
29131060,2019-12-08T02:45:16.765Z,P4181,package213,1800
29131060,2019-12-08T02:48:14.364Z,P8377,package212,1800
28759617,2019-12-08T03:06:43.830Z,P752,package215,1800
27895392,2019-12-08T03:13:33.816Z,P4562,package144,4200
27895392,2019-12-08T03:13:57.365Z,P11677,package215,1800
27895392,2019-12-08T03:17:02.524Z,P2758,package250,6600
28966427,2019-12-08T03:19:25.979Z,P3140,package122,24600
28966427,2019-12-08T03:19:26.038Z,P3140,package122,24600
28966427,2019-12-08T03:25:35.522Z,P11661,package280,12600
29061536,2019-12-08T03:31:20.866Z,P11076,package17,1800
29061536,2019-12-08T03:34:49.635Z,P6396,package212,1800
29061536,2019-12-08T03:40:08.463Z,P4846,package18,1800
29137284,2019-12-08T03:51:53.757Z,P804,package213,1800
29137284,2019-12-08T03:53:58.502Z,P4778,package214,1800
29099759,2019-12-08T04:01:49.332Z,P6433,package213,1800
29137284,2019-12-08T04:05:45.098Z,P4341,package5,1800
29177461,2019-12-08T04:07:28.280Z,P2543,package18,1800
29177461,2019-12-08T04:07:45.274Z,P11730,package211,1800
28224306,2019-12-08T04:10:05.431Z,P2666,package293,36600
28224306,2019-12-08T04:10:36.059Z,P1196,package305,12600
29168289,2019-12-08T04:14:18.172Z,P909,package17,1800
29171791,2019-12-08T04:29:22.816Z,P11189,mail1,1800
28921658,2019-12-08T05:22:22.425Z,P2963,package213,1800
28192438,2019-12-08T06:15:36.908Z,P7470,limited20,12600
29171791,2019-12-08T06:33:51.682Z,P2306,mail1,1800
28239753,2019-12-08T07:13:31.939Z,P10357,package17,1800
28239753,2019-12-08T07:14:27.071Z,P12744,package18,1800
29188557,2019-12-08T07:27:45.205Z,P5900,package17,1800
29012979,2019-12-08T08:27:39.767Z,P10016,package214,1800
27986220,2019-12-08T08:34:28.038Z,P6815,package250,6600
27986220,2019-12-08T08:35:24.479Z,P4202,package250,6600
28321901,2019-12-08T08:53:39.522Z,P534,package26,12600
29095302,2019-12-08T08:55:36.428Z,P11312,package250,6600
29095302,2019-12-08T08:56:36.399Z,P248,package250,6600
29102619,2019-12-08T09:49:47.148Z,P11574,package17,1800
29102619,2019-12-08T09:50:01.971Z,P6306,package212,1800
29102619,2019-12-08T09:50:16.049Z,P10619,package211,1800
29102619,2019-12-08T09:50:30.434Z,P5489,package18,1800
29102619,2019-12-08T09:51:43.797Z,P10507,package215,1800
28901557,2019-12-08T10:07:36.004Z,P5670,package47,60600
28973138,2019-12-08T10:08:43.123Z,P7111,package17,1800
29102619,2019-12-08T10:08:41.799Z,P746,package144,4200
28646851,2019-12-08T10:46:26.949Z,P5003,limited42,60600
28646851,2019-12-08T10:51:42.990Z,P6271,package61,60600
29109224,2019-12-08T10:51:56.387Z,P6139,limited20,12600
29109224,2019-12-08T11:06:59.806Z,P10657,package213,1800
29109224,2019-12-08T11:12:11.479Z,P6232,package107,4200
29109224,2019-12-08T11:12:32.069Z,P8399,package109,6600
29109224,2019-12-08T11:12:54.557Z,P765,limited29,4200
28958922,2019-12-08T11:23:58.416Z,P9000,0910140417,4200
29140542,2019-12-08T11:26:46.255Z,P11460,package144,4200
28646851,2019-12-08T11:33:40.851Z,P3390,package160,60600
28646851,2019-12-08T11:33:40.944Z,P3390,package160,60600
28646851,2019-12-08T11:34:13.494Z,P3889,package102,6600
28646851,2019-12-08T11:34:13.564Z,P3889,package102,6600
29171965,2019-12-08T12:40:21.398Z,P7704,subscription_02,4200
29171965,2019-12-08T12:40:21.484Z,P7704,subscription_02,4200
29142447,2019-12-08T14:17:33.406Z,P7371,package213,1800
28298918,2019-12-08T14:34:05.700Z,P7194,limited79,60600
29068771,2019-12-08T14:49:51.274Z,P7631,mail1,1800
28630569,2019-12-08T15:42:54.446Z,P11341,package280,12600
27943084,2019-12-08T16:24:03.199Z,P5434,package43,24600
28641451,2019-12-08T17:24:52.818Z,P12460,package242,6600
28641451,2019-12-08T17:29:44.821Z,P1891,package213,1800
28641451,2019-12-08T17:31:48.061Z,P11180,package5,1800
28958922,2019-12-08T18:15:13.638Z,P6598,0910094167,4200
28183950,2019-12-08T18:46:31.591Z,P10486,package215,1800
28800299,2019-12-08T19:14:18.482Z,P11008,mail6,6600
28941855,2019-12-08T19:22:14.881Z,P8252,package27,12600
28941855,2019-12-08T19:22:14.965Z,P8252,package27,12600
28941855,2019-12-08T19:22:51.521Z,P12022,package102,6600
28941855,2019-12-08T19:22:51.592Z,P12022,package102,6600
29179544,2019-12-08T19:28:44.451Z,P7324,package212,1800
29080531,2019-12-08T19:34:32.813Z,P2205,package214,1800
29080531,2019-12-08T19:46:34.193Z,P12284,mail1,1800
28046906,2019-12-08T20:40:44.329Z,P12093,package291,24600
28941855,2019-12-08T20:49:27.635Z,P2876,limited23,24600
28941855,2019-12-08T20:51:01.418Z,P8309,package47,60600
27908689,2019-12-08T22:07:08.449Z,P12599,package280,12600
27908689,2019-12-08T22:11:30.283Z,P4267,package280,12600
27908689,2019-12-08T22:25:22.357Z,P6530,package144,4200
28867170,2019-12-08T22:30:48.070Z,P9126,package144,4200
28867170,2019-12-08T22:31:48.232Z,P9376,package213,1800
28987421,2019-12-08T22:37:32.939Z,P7697,package107,4200
28928779,2019-12-08T22:40:37.201Z,P180,package215,1800
29200151,2019-12-08T22:49:27.462Z,P5643,package211,1800
28204948,2019-12-08T22:52:45.163Z,P3590,package3,6600
28403756,2019-12-08T22:53:08.526Z,P3539,limited32,60600
28403756,2019-12-08T22:53:37.677Z,P7113,limited31,60600
28204948,2019-12-08T22:57:11.855Z,P8689,package215,1800
28403756,2019-12-08T23:12:41.236Z,P855,package305,12600
28403756,2019-12-08T23:13:11.761Z,P12671,package245,6600
28403756,2019-12-08T23:13:34.625Z,P3381,package214,1800
28403756,2019-12-08T23:13:59.165Z,P10151,package215,1800
28987421,2019-12-08T23:16:53.398Z,P3726,package5,1800
29200180,2019-12-08T23:18:31.579Z,P5570,package17,1800
29200180,2019-12-08T23:18:56.631Z,P3420,package18,1800
29200180,2019-12-08T23:19:33.681Z,P3914,package211,1800
29156916,2019-12-08T23:27:59.766Z,P742,package211,1800
29018225,2019-12-08T23:32:03.542Z,P4710,package215,1800
28987421,2019-12-09T00:00:28.651Z,P5968,package144,4200
28856080,2019-12-09T00:14:03.491Z,P12312,package5,1800
29201125,2019-12-09T00:15:53.228Z,P4743,package17,1800
29201125,2019-12-09T00:16:05.641Z,P7095,package211,1800
29161718,2019-12-09T00:16:49.679Z,P3509,package23,12600
28174351,2019-12-09T04:15:44.486Z,P6354,subscription_02,4200
28800299,2019-12-09T01:08:22.507Z,P5873,mail6,6600
28919988,2019-12-09T01:51:24.574Z,P3605,package215,1800
29081587,2019-12-09T01:53:39.088Z,P7094,package213,1800
28919988,2019-12-09T01:56:51.960Z,P1060,package144,4200
28919988,2019-12-09T02:00:20.533Z,P6626,package107,4200
28919988,2019-12-09T02:02:38.977Z,P1151,package109,6600
29081587,2019-12-09T02:03:15.518Z,P12291,package211,1800
28800299,2019-12-09T02:07:19.309Z,P12635,package5,1800
28800299,2019-12-09T02:10:17.070Z,P10410,package66,36600
28998662,2019-12-09T02:20:22.410Z,P8211,package211,1800
28683800,2019-12-09T02:26:09.845Z,P2336,package144,4200
28800299,2019-12-09T02:41:16.665Z,P8991,mail1,1800
29013778,2019-12-09T02:58:33.338Z,P11500,mail1,1800
29137284,2019-12-09T03:29:12.598Z,P10276,package215,1800
29179544,2019-12-09T04:01:51.474Z,P3133,package250,6600
29080237,2019-12-09T04:09:25.397Z,P1425,package213,1800
29179544,2019-12-09T04:12:14.149Z,P6518,mail1,1800
29171791,2019-12-09T04:22:34.843Z,P8982,mail1,1800
28802847,2019-12-09T04:56:02.361Z,P3452,mail1,1800
28991190,2019-12-09T05:02:51.136Z,P11905,limited22,24600
28991190,2019-12-09T05:03:47.426Z,P11676,package5,1800
28802847,2019-12-09T05:08:15.310Z,P31,package215,1800
28991190,2019-12-09T05:16:37.376Z,P10797,limited23,24600
29107080,2019-12-09T05:17:07.639Z,P869,package215,1800
29205521,2019-12-09T05:19:14.640Z,P5679,package17,1800
28944359,2019-12-09T05:52:15.160Z,P6766,package215,1800
28192438,2019-12-09T06:27:43.234Z,P4715,limited24,12600
29016441,2019-12-09T06:34:34.042Z,P11432,package250,6600
29016441,2019-12-09T06:35:17.190Z,P1049,package215,1800
29016441,2019-12-09T06:35:49.713Z,P7618,package144,4200
29095302,2019-12-09T07:12:03.363Z,P11439,package35,24600
29171791,2019-12-09T07:29:59.015Z,P4646,limited29,4200
29171791,2019-12-09T07:30:38.107Z,P12043,package213,1800
29095302,2019-12-09T08:25:52.665Z,P7221,package305,12600
29095302,2019-12-09T08:26:08.094Z,P672,package305,12600
29094376,2019-12-09T08:27:58.725Z,P2473,package215,1800
29048072,2019-12-09T08:52:00.846Z,P7482,limited23,24600
28559467,2019-12-09T23:08:55.620Z,P5376,subscription_02,4200
28559467,2019-12-09T23:08:55.679Z,P5376,subscription_02,4200
28418399,2019-12-09T09:03:29.786Z,P6070,package242,6600
28418399,2019-12-09T09:04:09.331Z,P6016,package302,4200
27905824,2019-12-09T09:25:02.747Z,P3181,package102,6600
27905824,2019-12-09T09:25:02.796Z,P3181,package102,6600
28174351,2019-12-09T11:07:55.997Z,P12487,package215,1800
28174351,2019-12-09T11:08:19.084Z,P10247,package144,4200
28994360,2019-12-09T11:08:29.725Z,P8802,package215,1800
28174351,2019-12-09T11:08:36.679Z,P10968,package244,6600
28298918,2019-12-09T11:16:43.573Z,P11841,package215,1800
29156916,2019-12-09T11:19:47.954Z,P6438,package215,1800
29095302,2019-12-09T11:21:14.786Z,P5691,package333,1800
29095302,2019-12-09T11:21:51.276Z,P7416,package215,1800
29095302,2019-12-09T11:23:38.118Z,P8973,package144,4200
27905824,2019-12-09T11:37:20.454Z,P183,package215,1800
28466073,2019-12-09T11:54:48.828Z,P11322,package215,1800
28466073,2019-12-09T11:54:58.623Z,P5417,package144,4200
27908689,2019-12-09T11:56:35.589Z,P9654,package215,1800
28998662,2019-12-09T12:01:22.993Z,P374,package215,1800
28998662,2019-12-09T12:01:48.242Z,P6176,package144,4200
28646851,2019-12-09T12:02:28.282Z,P8263,package27,12600
28646851,2019-12-09T12:02:28.329Z,P8263,package27,12600
27905824,2019-12-09T12:04:59.558Z,P3219,package144,4200
29084106,2019-12-09T12:05:57.679Z,P1952,package144,4200
28646851,2019-12-09T12:07:55.815Z,P2465,package215,1800
28646851,2019-12-09T12:08:17.459Z,P12225,package144,4200
28646851,2019-12-09T12:08:37.778Z,P2232,package244,6600
28646851,2019-12-09T12:08:55.311Z,P11085,package244,6600
28646851,2019-12-09T12:09:12.152Z,P6291,package244,6600
28646851,2019-12-09T12:09:30.778Z,P9966,package307,12600
28646851,2019-12-09T12:09:58.441Z,P484,package291,24600
28466073,2019-12-09T12:14:36.311Z,P10625,package331,1800
28466073,2019-12-09T12:14:51.865Z,P2665,package329,1800
28998662,2019-12-09T12:15:32.020Z,P5586,package333,1800
28298918,2019-12-09T12:16:03.562Z,P4926,package102,6600
28298918,2019-12-09T12:16:03.682Z,P4926,package102,6600
28966427,2019-12-09T12:16:38.400Z,P1948,package144,4200
28998662,2019-12-09T12:17:10.766Z,P11495,package215,1800
28879932,2019-12-09T12:31:21.733Z,P3011,package215,1800
28887659,2019-12-09T12:33:43.267Z,P3968,mail6,6600
28941855,2019-12-09T12:35:23.236Z,P967,package123,24600
28941855,2019-12-09T12:35:23.312Z,P967,package123,24600
28637819,2019-12-09T12:36:05.243Z,P12625,package215,1800
29086905,2019-12-09T12:39:25.106Z,P9377,package215,1800
28523491,2019-12-09T12:57:17.135Z,P4266,package215,1800
28683800,2019-12-09T13:08:03.907Z,P2834,package5,1800
28683800,2019-12-09T13:09:38.330Z,P10268,package242,6600
29086905,2019-12-09T13:09:47.629Z,P8980,limited23,24600
28683800,2019-12-09T13:09:59.825Z,P5722,package3,6600
28321901,2019-12-09T13:33:51.148Z,P5084,package215,1800
28321901,2019-12-09T13:34:09.794Z,P6132,package144,4200
28321901,2019-12-09T13:34:33.536Z,P9946,package291,24600
29086905,2019-12-09T13:34:48.187Z,P4373,package293,36600
29086905,2019-12-09T13:39:00.518Z,P1061,package305,12600
29086905,2019-12-09T13:39:16.177Z,P8693,package305,12600
28901557,2019-12-09T13:40:57.802Z,P5209,package215,1800
28919988,2019-12-09T13:48:47.018Z,P4578,package215,1800
29094376,2019-12-09T14:14:52.953Z,P527,package333,1800
28449407,2019-12-09T14:51:02.023Z,P7975,package215,1800
28597528,2019-12-09T14:52:50.524Z,P5514,package215,1800
28046906,2019-12-09T15:12:12.919Z,P10596,package215,1800
28977670,2019-12-09T15:19:49.143Z,P5702,package215,1800
28873971,2019-12-09T15:27:55.234Z,P8057,package144,4200
28994360,2019-12-09T15:34:55.578Z,P3184,package107,4200
28998662,2019-12-09T15:35:23.778Z,P10479,limited22,24600
28998662,2019-12-09T15:36:09.305Z,P394,package43,24600
28449407,2019-12-09T15:42:06.339Z,P6778,package215,1800
28298918,2019-12-09T15:51:44.523Z,P5464,package291,24600
28298918,2019-12-09T15:55:03.980Z,P1246,package144,4200
28810532,2019-12-09T15:55:48.853Z,P10253,package215,1800
28298918,2019-12-09T15:55:55.969Z,P7807,package307,12600
28224306,2019-12-09T16:21:12.420Z,P9010,package244,6600
29020880,2019-12-09T16:40:01.159Z,P10498,package215,1800
29129772,2019-12-09T17:18:10.995Z,P5101,package215,1800
29139710,2019-12-09T17:25:14.712Z,P3740,package333,1800
29102765,2019-12-09T17:26:20.943Z,P246,package215,1800
28955351,2019-12-09T17:28:56.301Z,P4170,package215,1800
29024149,2019-12-09T17:31:28.164Z,P7373,package215,1800
29139710,2019-12-09T17:38:09.231Z,P6134,package215,1800
28327833,2019-12-09T17:41:36.197Z,P6463,package215,1800
28327833,2019-12-09T17:59:08.315Z,P3305,package244,6600
28327833,2019-12-09T17:59:33.908Z,P3991,package244,6600
28327833,2019-12-09T17:59:56.032Z,P2150,package244,6600
29128308,2019-12-09T18:14:37.232Z,P984,mail1,1800
28476112,2019-12-09T18:30:49.732Z,P12,package215,1800
29006198,2019-12-09T18:59:25.367Z,P5360,limited23,24600
29068771,2019-12-09T19:11:06.951Z,P10924,package215,1800
29137696,2019-12-09T19:15:16.653Z,P10981,mail6,6600
28179624,2019-12-09T19:18:44.469Z,P403,package215,1800
27895392,2019-12-09T19:41:41.788Z,P1389,package27,12600
27895392,2019-12-09T19:41:41.884Z,P1389,package27,12600
27943501,2019-12-09T19:58:01.265Z,P10444,package215,1800
28912524,2019-12-09T20:06:39.716Z,P11776,package215,1800
28912524,2019-12-09T20:06:52.983Z,P992,package144,4200
28912524,2019-12-09T20:07:16.599Z,P2550,package307,12600
28174351,2019-12-09T20:19:49.894Z,P9514,package291,24600
28646851,2019-12-09T20:47:22.935Z,P788,package308,60600
28646851,2019-12-09T20:47:45.189Z,P12660,package293,36600
28776085,2019-12-09T21:33:46.411Z,P12017,package214,1800
29094376,2019-12-09T22:00:28.698Z,P8424,package215,1800
28721777,2019-12-09T22:17:58.246Z,P901,package215,1800
29125447,2019-12-09T22:31:48.933Z,P8467,package331,1800
29095302,2019-12-09T23:24:40.761Z,P3401,package244,6600
29095302,2019-12-09T23:24:58.493Z,P1038,package244,6600
29095302,2019-12-09T23:25:44.487Z,P9591,mail1,1800
28780178,2019-12-09T23:27:30.634Z,P4575,limited29,4200
28780178,2019-12-09T23:28:37.165Z,P3697,package214,1800
28780178,2019-12-09T23:40:18.859Z,P5425,package144,4200
28646851,2019-12-10T00:07:05.697Z,P1959,package252,60600
28646851,2019-12-10T00:07:25.375Z,P4815,package252,60600
28646851,2019-12-10T00:08:39.353Z,P2487,package61,60600
28852325,2019-12-10T00:28:53.846Z,P745,package215,1800
28179624,2019-12-10T00:45:40.131Z,P1823,package305,12600
29080237,2019-12-10T01:26:22.964Z,P1892,package214,1800
29139710,2019-12-10T01:30:20.559Z,P3915,limited29,4200
29139710,2019-12-10T01:36:16.997Z,P12399,package213,1800
29139710,2019-12-10T01:37:01.136Z,P9957,package5,1800
27939972,2019-12-10T01:40:45.937Z,P7648,package215,1800
28879932,2019-12-10T01:54:37.093Z,P913,package109,6600
28515050,2019-12-10T02:06:14.476Z,P4717,package144,4200
28769469,2019-12-10T02:06:35.045Z,P1638,package215,1800
28340161,2019-12-10T02:26:50.373Z,P11100,package215,1800
28947397,2019-12-10T02:27:23.145Z,P2036,limited29,4200
28218970,2019-12-10T03:12:52.266Z,P6523,package329,1800
28002451,2019-12-10T03:42:52.528Z,P10833,package215,1800
28321901,2019-12-10T03:55:15.840Z,P1306,package107,4200
28873143,2019-12-10T04:05:49.943Z,P582,package215,1800
28873143,2019-12-10T04:06:23.713Z,P5579,package144,4200
29211688,2019-12-10T04:16:24.786Z,P2085,package329,1800
29211688,2019-12-10T04:17:18.537Z,P2860,package333,1800
29211688,2019-12-10T04:17:38.271Z,P12356,package330,1800
29211688,2019-12-10T04:18:00.262Z,P10179,package331,1800
29211688,2019-12-10T04:18:20.649Z,P5909,package332,1800
28038141,2019-12-10T04:30:26.725Z,P5459,package215,1800
29211688,2019-12-10T05:03:12.290Z,P4128,mail1,1800
29211688,2019-12-10T05:04:17.426Z,P9663,mail1,1800
29211688,2019-12-10T05:06:57.849Z,P3494,package215,1800
28197848,2019-12-10T05:16:43.832Z,P12780,package215,1800
29205521,2019-12-10T05:22:26.466Z,P3106,package332,1800
29095302,2019-12-10T05:28:40.974Z,P7724,mail1,1800
29095302,2019-12-10T05:29:18.256Z,P1858,mail1,1800
28873143,2019-12-10T05:53:30.641Z,P4395,package213,1800
29055394,2019-12-10T05:55:08.056Z,P793,limited29,4200
28941115,2019-12-10T06:04:34.139Z,P10374,package213,1800
28958922,2019-12-10T06:09:07.587Z,P839,0910108291,1800
28941115,2019-12-10T06:09:35.237Z,P9820,limited29,4200
28941115,2019-12-10T06:14:42.518Z,P10754,package214,1800
28515050,2019-12-10T06:36:02.200Z,P3482,package215,1800
28224306,2019-12-10T06:39:04.157Z,P12031,package244,6600
28867386,2019-12-10T06:57:47.171Z,P11402,package215,1800
27895392,2019-12-10T07:01:27.694Z,P2397,package144,4200
27895392,2019-12-10T07:02:01.692Z,P7334,package215,1800
28868001,2019-12-10T07:08:28.482Z,P8950,mail1,1800
28488998,2019-12-10T07:08:43.086Z,P7949,package302,4200
28462138,2019-12-10T07:21:18.383Z,P5336,package215,1800
28209849,2019-12-10T07:25:25.791Z,P12453,package215,1800
27895392,2019-12-10T07:42:38.400Z,P12189,package291,24600
29225356,2019-12-10T07:53:47.095Z,P11274,package331,1800
29095302,2019-12-10T08:21:12.049Z,P5836,limited24,12600
29095302,2019-12-10T08:22:27.898Z,P11310,package303,4200
29095302,2019-12-10T08:22:48.232Z,P1323,mail1,1800
29003059,2019-12-10T08:23:25.707Z,P9164,package215,1800
29095302,2019-12-10T08:23:20.493Z,P6836,mail1,1800
29205521,2019-12-10T09:42:02.042Z,P3052,package331,1800
29205521,2019-12-10T09:42:19.749Z,P317,package330,1800
29125268,2019-12-10T09:56:17.712Z,P2312,mail1,1800
28186873,2019-12-10T10:03:57.664Z,P1489,package213,1800
29074095,2019-12-10T10:08:26.422Z,P1539,package215,1800
28646851,2019-12-10T10:14:32.383Z,P9234,package325,120600
28646851,2019-12-10T10:15:00.322Z,P8803,package325,120600
29179178,2019-12-10T10:23:50.954Z,P5672,package329,1800
29179178,2019-12-10T10:25:39.285Z,P3109,package333,1800
29179178,2019-12-10T10:25:52.585Z,P9392,package330,1800
29179178,2019-12-10T10:26:06.241Z,P11378,package332,1800
29179178,2019-12-10T10:27:41.664Z,P1071,package331,1800
29179178,2019-12-10T10:28:31.003Z,P7702,package144,4200
29179178,2019-12-10T10:28:42.424Z,P11755,package215,1800
29179178,2019-12-10T10:32:17.741Z,P9600,package5,1800
29179178,2019-12-10T10:32:34.266Z,P11,package213,1800
29179178,2019-12-10T10:34:13.127Z,P2523,package305,12600
29098187,2019-12-10T10:56:40.563Z,P1920,package215,1800
28646851,2019-12-10T11:00:19.299Z,P10668,package325,120600
28646851,2019-12-10T11:00:43.902Z,P5193,package308,60600
28646851,2019-12-10T11:01:30.443Z,P5083,package293,36600
28887659,2019-12-10T11:05:14.400Z,P830,mail1,1800
28596181,2019-12-10T11:25:46.287Z,P12448,package3,6600
28298918,2019-12-10T11:52:26.325Z,P2233,package244,6600
28298918,2019-12-10T11:53:23.803Z,P9422,package244,6600
28298918,2019-12-10T11:54:20.936Z,P9892,package244,6600
28298918,2019-12-10T11:55:37.663Z,P12350,package27,12600
28298918,2019-12-10T11:55:37.768Z,P12350,package27,12600
28811929,2019-12-10T12:10:42.426Z,P11112,package215,1800
28879932,2019-12-10T12:15:59.864Z,P3804,mail6,6600
28298918,2019-12-10T12:17:10.858Z,P2539,package308,60600
28879932,2019-12-10T12:29:29.367Z,P3979,package245,6600
29187716,2019-12-10T12:39:13.382Z,P5617,package333,1800
28597528,2019-12-10T12:43:45.749Z,P6909,package305,12600
28597528,2019-12-10T12:44:08.634Z,P6380,package305,12600
28597528,2019-12-10T12:48:02.928Z,P10729,package293,36600
29212889,2019-12-10T13:05:56.511Z,P1230,package329,1800
28955351,2019-12-10T13:13:49.068Z,P7920,mail16,24600
29212889,2019-12-10T13:30:19.327Z,P1510,package331,1800
29212889,2019-12-10T13:30:29.776Z,P3798,package330,1800
28488998,2019-12-10T13:32:35.518Z,P4823,package305,12600
28713326,2019-12-10T13:58:04.460Z,P10563,package215,1800
29212889,2019-12-10T14:21:25.565Z,P7790,package333,1800
29048072,2019-12-10T14:41:11.667Z,P11861,package215,1800
28525156,2019-12-10T14:45:00.718Z,P12695,package215,1800
29153019,2019-12-10T14:45:38.606Z,P11240,package215,1800
29048072,2019-12-10T14:51:01.701Z,P10313,package144,4200
28998662,2019-12-10T15:21:24.204Z,P8410,package291,24600
28998662,2019-12-10T15:38:32.249Z,P12386,package213,1800
28998662,2019-12-10T15:39:53.594Z,P3790,limited29,4200
29212889,2019-12-10T16:08:07.846Z,P1035,limited20,12600
